customer_id,bad_flag,pd_score
OOT008713,0,0.066356339
OOT008714,0,0.032582653
OOT008715,0,0.031650083
OOT008716,0,0.041374003
OOT008717,0,0.058851321
OOT008718,0,0.049559374
OOT008719,0,0.035296377
OOT008720,0,0.065970079
OOT008721,0,0.048305063
OOT008722,0,0.036405402
OOT008723,0,0.032759169
OOT008724,0,0.035062227
OOT008725,1,0.054323057
OOT008726,0,0.036528824
OOT008727,0,0.054566512
OOT008728,0,0.11131866
OOT008729,0,0.10465206
OOT008730,0,0.042477107
OOT008731,0,0.092197384
OOT008732,0,0.047585193
OOT008733,0,0.051989979
OOT008734,0,0.043347501
OOT008735,0,0.057542947
OOT008736,0,0.02755701
OOT008737,0,0.064480121
OOT008738,0,0.044290012
OOT008739,0,0.138918139
OOT008740,0,0.026361111
OOT008741,0,0.070808315
OOT008742,0,0.148114593
OOT008743,0,0.047114046
OOT008744,0,0.096971151
OOT008745,1,0.079167637
OOT008746,1,0.04616932
OOT008747,0,0.078134007
OOT008748,0,0.031263181
OOT008749,1,0.048735176
OOT008750,0,0.048955071
OOT008751,1,0.082786905
OOT008752,0,0.046116685
OOT008753,0,0.098463074
OOT008754,1,0.113591789
OOT008755,0,0.069887299
OOT008756,0,0.029470261
OOT008757,1,0.054962373
OOT008758,0,0.04427909
OOT008759,0,0.05927993
OOT008760,0,0.043791456
OOT008761,0,0.038929634
OOT008762,1,0.050996982
OOT008763,0,0.035000639
OOT008764,0,0.040921924
OOT008765,0,0.133832809
OOT008766,0,0.046388732
OOT008767,0,0.044471214
OOT008768,0,0.051164958
OOT008769,0,0.04570459
OOT008770,0,0.038621338
OOT008771,0,0.062108909
OOT008772,1,0.065856941
OOT008773,0,0.036964453
OOT008774,0,0.066488411
OOT008775,0,0.072098038
OOT008776,1,0.050374705
OOT008777,1,0.048722139
OOT008778,0,0.055724289
OOT008779,0,0.072683636
OOT008780,0,0.041128802
OOT008781,0,0.086929349
OOT008782,1,0.16673024
OOT008783,0,0.034680157
OOT008784,0,0.077539859
OOT008785,0,0.170927932
OOT008786,0,0.060118711
OOT008787,0,0.094499936
OOT008788,0,0.031315552
OOT008789,0,0.024590659
OOT008790,0,0.031420312
OOT008791,0,0.122332036
OOT008792,0,0.073116943
OOT008793,0,0.037362125
OOT008794,0,0.171227174
OOT008795,0,0.068499336
OOT008796,1,0.053250265
OOT008797,0,0.05275014
OOT008798,0,0.03886899
OOT008799,0,0.03712369
OOT008800,0,0.039861264
OOT008801,0,0.059171646
OOT008802,0,0.044383823
OOT008803,0,0.041756052
OOT008804,0,0.072478358
OOT008805,0,0.032115773
OOT008806,1,0.179116279
OOT008807,0,0.085458525
OOT008808,0,0.037795325
OOT008809,1,0.372707748
OOT008810,0,0.044950031
OOT008811,0,0.054510269
OOT008812,0,0.036145885
OOT008813,0,0.074923183
OOT008814,0,0.042947636
OOT008815,0,0.098261509
OOT008816,0,0.047222674
OOT008817,0,0.061214001
OOT008818,0,0.058781472
OOT008819,0,0.037913913
OOT008820,0,0.037511053
OOT008821,1,0.052264012
OOT008822,0,0.06008923
OOT008823,0,0.115015009
OOT008824,0,0.037226899
OOT008825,1,0.139057661
OOT008826,0,0.040810614
OOT008827,0,0.043294022
OOT008828,0,0.05578414
OOT008829,0,0.128370359
OOT008830,0,0.04899093
OOT008831,0,0.123417682
OOT008832,1,0.049980668
OOT008833,0,0.066890686
OOT008834,0,0.049241563
OOT008835,0,0.025749483
OOT008836,0,0.055587141
OOT008837,1,0.036404984
OOT008838,0,0.046942336
OOT008839,0,0.053199324
OOT008840,1,0.055919876
OOT008841,1,0.044579236
OOT008842,1,0.043923338
OOT008843,0,0.051645787
OOT008844,0,0.085865361
OOT008845,0,0.039893472
OOT008846,0,0.038997207
OOT008847,1,0.078266507
OOT008848,0,0.037908366
OOT008849,0,0.067058161
OOT008850,0,0.060648826
OOT008851,0,0.026953711
OOT008852,0,0.033636522
OOT008853,0,0.047042176
OOT008854,0,0.030084519
OOT008855,0,0.063625209
OOT008856,0,0.067401897
OOT008857,1,0.041975532
OOT008858,0,0.043054402
OOT008859,0,0.037856775
OOT008860,0,0.045308572
OOT008861,0,0.046518905
OOT008862,1,0.054155245
OOT008863,0,0.049568301
OOT008864,0,0.045991938
OOT008865,0,0.047080358
OOT008866,0,0.069500382
OOT008867,0,0.064037937
OOT008868,0,0.06256684
OOT008869,0,0.050502151
OOT008870,0,0.054722967
OOT008871,0,0.051042424
OOT008872,0,0.043773287
OOT008873,0,0.075176218
OOT008874,0,0.041598295
OOT008875,0,0.037336229
OOT008876,0,0.033552741
OOT008877,0,0.051588552
OOT008878,0,0.156091485
OOT008879,0,0.026392982
OOT008880,0,0.069394982
OOT008881,0,0.034096372
OOT008882,0,0.05021156
OOT008883,0,0.052931568
OOT008884,0,0.044255887
OOT008885,0,0.053042236
OOT008886,0,0.032961899
OOT008887,0,0.051937917
OOT008888,0,0.035747607
OOT008889,0,0.054023555
OOT008890,0,0.030531493
OOT008891,0,0.305838692
OOT008892,0,0.03629667
OOT008893,0,0.116423074
OOT008894,0,0.07593255
OOT008895,1,0.044779244
OOT008896,0,0.046195583
OOT008897,0,0.046273675
OOT008898,0,0.031079037
OOT008899,0,0.091475194
OOT008900,0,0.049507166
OOT008901,0,0.045346805
OOT008902,0,0.044850723
OOT008903,0,0.04647352
OOT008904,0,0.047911788
OOT008905,0,0.058414052
OOT008906,0,0.057748897
OOT008907,0,0.036320748
OOT008908,0,0.063750628
OOT008909,0,0.048180553
OOT008910,0,0.041290916
OOT008911,0,0.049553415
OOT008912,0,0.04338416
OOT008913,1,0.049634848
OOT008914,0,0.042360843
OOT008915,0,0.063648234
OOT008916,0,0.076333988
OOT008917,1,0.114982248
OOT008918,0,0.080824964
OOT008919,0,0.041756337
OOT008920,0,0.047467159
OOT008921,0,0.042463815
OOT008922,0,0.062758252
OOT008923,0,0.04596832
OOT008924,0,0.059844785
OOT008925,0,0.035238624
OOT008926,0,0.068979124
OOT008927,0,0.041378196
OOT008928,0,0.046606074
OOT008929,0,0.053582876
OOT008930,1,0.071275835
OOT008931,0,0.058536115
OOT008932,0,0.037120115
OOT008933,0,0.042801558
OOT008934,0,0.087443448
OOT008935,0,0.038103951
OOT008936,0,0.031510393
OOT008937,1,0.043670699
OOT008938,0,0.128635341
OOT008939,0,0.043210219
OOT008940,0,0.069219021
OOT008941,1,0.114712417
OOT008942,0,0.040314708
OOT008943,0,0.050724883
OOT008944,0,0.040443639
OOT008945,0,0.04274643
OOT008946,0,0.050191435
OOT008947,0,0.043179593
OOT008948,0,0.068247839
OOT008949,0,0.044712092
OOT008950,0,0.025195237
OOT008951,0,0.058094389
OOT008952,0,0.054122359
OOT008953,0,0.045053426
OOT008954,0,0.104510164
OOT008955,0,0.045301734
OOT008956,0,0.04634758
OOT008957,0,0.052669961
OOT008958,0,0.043897853
OOT008959,0,0.050101431
OOT008960,0,0.057770414
OOT008961,1,0.055106425
OOT008962,0,0.092606801
OOT008963,0,0.04810461
OOT008964,0,0.076405732
OOT008965,0,0.04666501
OOT008966,0,0.068756506
OOT008967,1,0.065870563
OOT008968,0,0.064304125
OOT008969,0,0.070061474
OOT008970,0,0.050142179
OOT008971,0,0.04059474
OOT008972,0,0.04088092
OOT008973,0,0.033925466
OOT008974,1,0.111331675
OOT008975,0,0.04628491
OOT008976,0,0.049625923
OOT008977,0,0.025592557
OOT008978,0,0.06468546
OOT008979,0,0.057171696
OOT008980,0,0.06040307
OOT008981,0,0.07212058
OOT008982,0,0.088126691
OOT008983,0,0.098558514
OOT008984,0,0.083974617
OOT008985,0,0.04360598
OOT008986,1,0.052404596
OOT008987,0,0.159642981
OOT008988,0,0.047191411
OOT008989,0,0.055453339
OOT008990,0,0.026458187
OOT008991,0,0.041270942
OOT008992,0,0.093234863
OOT008993,0,0.027146098
OOT008994,0,0.027979903
OOT008995,0,0.039461155
OOT008996,0,0.076078408
OOT008997,0,0.038963281
OOT008998,0,0.06714146
OOT008999,0,0.055996674
OOT009000,0,0.038409007
OOT009001,0,0.05076559
OOT009002,0,0.060492401
OOT009003,0,0.031756179
OOT009004,0,0.053000212
OOT009005,0,0.040663177
OOT009006,0,0.042419834
OOT009007,0,0.071388365
OOT009008,0,0.024184421
OOT009009,0,0.059302505
OOT009010,0,0.058442136
OOT009011,1,0.026689223
OOT009012,0,0.044492323
OOT009013,0,0.037738243
OOT009014,0,0.050267344
OOT009015,0,0.051243833
OOT009016,0,0.061284704
OOT009017,0,0.065774603
OOT009018,0,0.049664809
OOT009019,0,0.117552225
OOT009020,0,0.031717343
OOT009021,0,0.044435068
OOT009022,0,0.039428933
OOT009023,0,0.037404217
OOT009024,0,0.041100002
OOT009025,0,0.099449365
OOT009026,0,0.02851424
OOT009027,1,0.038560246
OOT009028,0,0.035540581
OOT009029,0,0.069826379
OOT009030,0,0.039302954
OOT009031,0,0.035126993
OOT009032,0,0.055780774
OOT009033,0,0.043819403
OOT009034,0,0.044349905
OOT009035,0,0.095028544
OOT009036,0,0.055081557
OOT009037,0,0.136270627
OOT009038,1,0.1536188
OOT009039,0,0.107983904
OOT009040,0,0.031492834
OOT009041,0,0.041880546
OOT009042,0,0.078324409
OOT009043,1,0.044839068
OOT009044,0,0.050601018
OOT009045,0,0.046109961
OOT009046,0,0.068047452
OOT009047,0,0.043068955
OOT009048,0,0.135429958
OOT009049,0,0.055884509
OOT009050,0,0.076995904
OOT009051,0,0.036186332
OOT009052,0,0.038285919
OOT009053,0,0.039655839
OOT009054,0,0.053280821
OOT009055,0,0.077167463
OOT009056,0,0.19908628
OOT009057,0,0.032597318
OOT009058,0,0.061255087
OOT009059,1,0.122548146
OOT009060,0,0.061193253
OOT009061,0,0.031755453
OOT009062,0,0.036090791
OOT009063,1,0.14666385
OOT009064,0,0.053918506
OOT009065,0,0.034006094
OOT009066,0,0.038200532
OOT009067,0,0.086069618
OOT009068,0,0.068542145
OOT009069,0,0.070854178
OOT009070,0,0.041872358
OOT009071,0,0.052666568
OOT009072,0,0.071075709
OOT009073,0,0.059495789
OOT009074,0,0.074452562
OOT009075,0,0.038658722
OOT009076,1,0.166522875
OOT009077,0,0.066115578
OOT009078,0,0.050545191
OOT009079,1,0.03747043
OOT009080,0,0.047567014
OOT009081,0,0.035318721
OOT009082,0,0.040360483
OOT009083,0,0.051050632
OOT009084,0,0.051000835
OOT009085,0,0.037037338
OOT009086,0,0.153454553
OOT009087,0,0.043272614
OOT009088,0,0.036511136
OOT009089,0,0.052234119
OOT009090,0,0.041006149
OOT009091,1,0.025842265
OOT009092,0,0.088976133
OOT009093,0,0.108431277
OOT009094,0,0.07828306
OOT009095,0,0.090972811
OOT009096,1,0.053508511
OOT009097,0,0.104836662
OOT009098,0,0.0334363
OOT009099,0,0.06189159
OOT009100,0,0.036748087
OOT009101,0,0.037657502
OOT009102,1,0.214242908
OOT009103,0,0.05722806
OOT009104,1,0.078643629
OOT009105,1,0.075338741
OOT009106,0,0.059625674
OOT009107,0,0.106146922
OOT009108,0,0.058902284
OOT009109,0,0.056111917
OOT009110,0,0.045014728
OOT009111,0,0.029870205
OOT009112,0,0.04809263
OOT009113,0,0.059817059
OOT009114,0,0.044941552
OOT009115,0,0.035906988
OOT009116,0,0.043848983
OOT009117,0,0.09593468
OOT009118,0,0.092533836
OOT009119,0,0.064163872
OOT009120,0,0.087192491
OOT009121,1,0.08629272
OOT009122,0,0.134588198
OOT009123,0,0.122406425
OOT009124,0,0.038848261
OOT009125,0,0.047523963
OOT009126,0,0.043121886
OOT009127,0,0.050971339
OOT009128,0,0.082064758
OOT009129,0,0.028961051
OOT009130,0,0.088425255
OOT009131,1,0.077401083
OOT009132,0,0.088273739
OOT009133,0,0.050202126
OOT009134,0,0.062533576
OOT009135,1,0.224046612
OOT009136,0,0.029368339
OOT009137,0,0.058516857
OOT009138,0,0.070396535
OOT009139,0,0.364327164
OOT009140,0,0.038424554
OOT009141,0,0.043609658
OOT009142,0,0.031832756
OOT009143,0,0.029823479
OOT009144,0,0.046837344
OOT009145,0,0.108657133
OOT009146,0,0.041073939
OOT009147,0,0.054123649
OOT009148,0,0.058205803
OOT009149,0,0.03507943
OOT009150,1,0.048454743
OOT009151,0,0.039392002
OOT009152,0,0.05960926
OOT009153,0,0.028851996
OOT009154,0,0.037778075
OOT009155,0,0.060375429
OOT009156,0,0.045676108
OOT009157,0,0.044210293
OOT009158,0,0.163721582
OOT009159,0,0.031315873
OOT009160,0,0.049280423
OOT009161,1,0.059132416
OOT009162,0,0.053067647
OOT009163,0,0.025806737
OOT009164,0,0.033931564
OOT009165,0,0.05761815
OOT009166,0,0.052866144
OOT009167,0,0.072146768
OOT009168,0,0.036943678
OOT009169,1,0.050964935
OOT009170,1,0.053114889
OOT009171,0,0.054160233
OOT009172,0,0.052236412
OOT009173,0,0.073132083
OOT009174,0,0.057840878
OOT009175,0,0.051177228
OOT009176,0,0.036563413
OOT009177,0,0.050077414
OOT009178,0,0.044241999
OOT009179,0,0.057771504
OOT009180,0,0.114667757
OOT009181,0,0.044495865
OOT009182,0,0.047493389
OOT009183,0,0.044536108
OOT009184,0,0.063783272
OOT009185,0,0.064368411
OOT009186,0,0.053815519
OOT009187,0,0.106243811
OOT009188,0,0.042972904
OOT009189,0,0.049676036
OOT009190,0,0.048694086
OOT009191,0,0.047382062
OOT009192,0,0.031066946
OOT009193,0,0.053656677
OOT009194,0,0.093687573
OOT009195,0,0.079722026
OOT009196,0,0.045111192
OOT009197,0,0.04258747
OOT009198,0,0.034408342
OOT009199,0,0.043776418
OOT009200,0,0.035297253
OOT009201,0,0.087500892
OOT009202,1,0.031453233
OOT009203,0,0.037145611
OOT009204,0,0.074446491
OOT009205,0,0.141154833
OOT009206,0,0.09265754
OOT009207,0,0.062020219
OOT009208,0,0.044075185
OOT009209,0,0.035019541
OOT009210,0,0.082450122
OOT009211,0,0.038796526
OOT009212,0,0.05293329
OOT009213,0,0.041227007
OOT009214,0,0.039556167
OOT009215,0,0.10440645
OOT009216,0,0.041476768
OOT009217,0,0.0362666
OOT009218,0,0.072384681
OOT009219,0,0.074200971
OOT009220,0,0.043885931
OOT009221,1,0.097364652
OOT009222,0,0.063518985
OOT009223,0,0.049864233
OOT009224,0,0.054732357
OOT009225,0,0.060904685
OOT009226,0,0.043511403
OOT009227,0,0.040657261
OOT009228,1,0.037767349
OOT009229,1,0.046629665
OOT009230,0,0.089759274
OOT009231,0,0.041386339
OOT009232,0,0.077124491
OOT009233,1,0.121199052
OOT009234,0,0.11868949
OOT009235,0,0.076232353
OOT009236,0,0.042393687
OOT009237,0,0.124641205
OOT009238,0,0.05117001
OOT009239,0,0.045598097
OOT009240,0,0.045783202
OOT009241,0,0.075585444
OOT009242,1,0.035634147
OOT009243,0,0.085152091
OOT009244,0,0.047878403
OOT009245,0,0.05607407
OOT009246,1,0.057660024
OOT009247,0,0.056694209
OOT009248,0,0.038744283
OOT009249,0,0.046229186
OOT009250,0,0.048630213
OOT009251,0,0.170450913
OOT009252,0,0.093826407
OOT009253,0,0.063856861
OOT009254,0,0.031219204
OOT009255,0,0.054876513
OOT009256,0,0.044784311
OOT009257,1,0.122379505
OOT009258,0,0.041130854
OOT009259,0,0.078151406
OOT009260,0,0.090499058
OOT009261,0,0.063211994
OOT009262,0,0.035185406
OOT009263,0,0.08266028
OOT009264,0,0.103142971
OOT009265,1,0.051074788
OOT009266,0,0.054793547
OOT009267,0,0.051602734
OOT009268,0,0.10901387
OOT009269,0,0.142538489
OOT009270,0,0.055443389
OOT009271,0,0.039554589
OOT009272,0,0.029522949
OOT009273,0,0.027245309
OOT009274,0,0.056790137
OOT009275,0,0.031735302
OOT009276,0,0.046667662
OOT009277,0,0.04226048
OOT009278,0,0.04718492
OOT009279,0,0.055597619
OOT009280,0,0.10481255
OOT009281,0,0.067004523
OOT009282,0,0.05273866
OOT009283,0,0.073959079
OOT009284,0,0.043526696
OOT009285,0,0.056843786
OOT009286,0,0.04124668
OOT009287,0,0.041170907
OOT009288,0,0.058680002
OOT009289,1,0.142313831
OOT009290,1,0.030218337
OOT009291,0,0.041673402
OOT009292,0,0.067101249
OOT009293,0,0.038806667
OOT009294,0,0.146894544
OOT009295,0,0.047053951
OOT009296,0,0.070639623
OOT009297,0,0.058577975
OOT009298,0,0.054962955
OOT009299,0,0.048684091
OOT009300,0,0.039192082
OOT009301,0,0.197788883
OOT009302,0,0.058473232
OOT009303,1,0.085844063
OOT009304,0,0.042132497
OOT009305,0,0.077233771
OOT009306,0,0.047859371
OOT009307,0,0.091812836
OOT009308,0,0.064258633
OOT009309,0,0.045083436
OOT009310,0,0.037417613
OOT009311,0,0.078083289
OOT009312,0,0.030794979
OOT009313,0,0.044055376
OOT009314,1,0.049110289
OOT009315,0,0.063869846
OOT009316,0,0.045686023
OOT009317,0,0.030898618
OOT009318,0,0.052625141
OOT009319,0,0.064375672
OOT009320,0,0.028639818
OOT009321,0,0.089975394
OOT009322,0,0.04257885
OOT009323,0,0.025821822
OOT009324,0,0.036765506
OOT009325,0,0.060840989
OOT009326,0,0.028747702
OOT009327,0,0.025918909
OOT009328,0,0.05009622
OOT009329,0,0.050431006
OOT009330,0,0.025398303
OOT009331,0,0.054240027
OOT009332,0,0.040268758
OOT009333,0,0.063775604
OOT009334,1,0.094530387
OOT009335,0,0.028541741
OOT009336,0,0.066079921
OOT009337,0,0.068065773
OOT009338,0,0.093681118
OOT009339,0,0.072147376
OOT009340,1,0.052767491
OOT009341,1,0.232329932
OOT009342,0,0.050680914
OOT009343,0,0.035841999
OOT009344,0,0.052582447
OOT009345,0,0.044228348
OOT009346,0,0.072546878
OOT009347,0,0.067063537
OOT009348,0,0.037223576
OOT009349,0,0.079401051
OOT009350,0,0.060852223
OOT009351,0,0.062204305
OOT009352,0,0.05041009
OOT009353,0,0.109220435
OOT009354,0,0.04277236
OOT009355,0,0.043107333
OOT009356,0,0.055693735
OOT009357,0,0.044898834
OOT009358,1,0.564339271
OOT009359,0,0.057462024
OOT009360,0,0.07162222
OOT009361,0,0.030973905
OOT009362,0,0.032792189
OOT009363,0,0.053773349
OOT009364,0,0.039135699
OOT009365,0,0.164269005
OOT009366,0,0.06007434
OOT009367,0,0.053330278
OOT009368,0,0.093411301
OOT009369,0,0.043301554
OOT009370,0,0.029085267
OOT009371,0,0.048988851
OOT009372,0,0.051193373
OOT009373,0,0.028631537
OOT009374,0,0.028398603
OOT009375,0,0.032775798
OOT009376,0,0.076492168
OOT009377,0,0.262051077
OOT009378,0,0.061413991
OOT009379,0,0.170451018
OOT009380,0,0.236536209
OOT009381,0,0.051496018
OOT009382,0,0.080834271
OOT009383,0,0.030382891
OOT009384,1,0.203493938
OOT009385,0,0.078628422
OOT009386,0,0.044086416
OOT009387,0,0.026529609
OOT009388,0,0.044958831
OOT009389,0,0.055357546
OOT009390,0,0.044731168
OOT009391,0,0.035415619
OOT009392,0,0.041671859
OOT009393,0,0.087364288
OOT009394,0,0.068840915
OOT009395,0,0.058795255
OOT009396,1,0.067012471
OOT009397,0,0.054970891
OOT009398,0,0.073069272
OOT009399,0,0.05548263
OOT009400,0,0.074497449
OOT009401,0,0.053506205
OOT009402,1,0.176258618
OOT009403,0,0.038527988
OOT009404,0,0.03293479
OOT009405,0,0.058171616
OOT009406,0,0.053334083
OOT009407,0,0.105284735
OOT009408,0,0.113097278
OOT009409,1,0.076750387
OOT009410,0,0.120980495
OOT009411,0,0.039463446
OOT009412,0,0.051963358
OOT009413,0,0.0593775
OOT009414,0,0.110548352
OOT009415,0,0.07677884
OOT009416,0,0.039685823
OOT009417,0,0.079873704
OOT009418,0,0.057593514
OOT009419,0,0.039568033
OOT009420,0,0.036323772
OOT009421,0,0.028642836
OOT009422,0,0.053661104
OOT009423,0,0.063383903
OOT009424,0,0.064441787
OOT009425,0,0.047201926
OOT009426,0,0.064972675
OOT009427,0,0.025756045
OOT009428,0,0.060166051
OOT009429,0,0.054912221
OOT009430,0,0.065111356
OOT009431,0,0.030361953
OOT009432,0,0.033193189
OOT009433,0,0.124408906
OOT009434,1,0.072748908
OOT009435,1,0.042731456
OOT009436,0,0.061233762
OOT009437,0,0.054239517
OOT009438,0,0.032899579
OOT009439,0,0.043126303
OOT009440,0,0.061485783
OOT009441,0,0.042631034
OOT009442,0,0.049013026
OOT009443,0,0.061292576
OOT009444,0,0.046804366
OOT009445,0,0.183003449
OOT009446,0,0.038076619
OOT009447,0,0.082715252
OOT009448,0,0.067565952
OOT009449,0,0.046051499
OOT009450,0,0.037109775
OOT009451,0,0.038899107
OOT009452,0,0.066606181
OOT009453,0,0.041607233
OOT009454,0,0.037340645
OOT009455,0,0.051397602
OOT009456,1,0.044018059
OOT009457,0,0.06293934
OOT009458,0,0.04837094
OOT009459,0,0.051512434
OOT009460,0,0.063923703
OOT009461,0,0.066012977
OOT009462,0,0.047200015
OOT009463,0,0.047952995
OOT009464,1,0.077175501
OOT009465,0,0.035858775
OOT009466,0,0.037260025
OOT009467,0,0.029330691
OOT009468,0,0.05332023
OOT009469,0,0.044849147
OOT009470,0,0.054540363
OOT009471,0,0.062850007
OOT009472,0,0.042655873
OOT009473,0,0.036820687
OOT009474,0,0.058151959
OOT009475,0,0.030111875
OOT009476,0,0.044748538
OOT009477,0,0.097256432
OOT009478,0,0.0747876
OOT009479,0,0.062993914
OOT009480,1,0.068103333
OOT009481,0,0.04104901
OOT009482,0,0.053900608
OOT009483,0,0.030951305
OOT009484,0,0.075340864
OOT009485,0,0.049544669
OOT009486,0,0.170906782
OOT009487,0,0.047058293
OOT009488,1,0.105764622
OOT009489,0,0.154777816
OOT009490,0,0.061510487
OOT009491,0,0.184580957
OOT009492,0,0.061799833
OOT009493,0,0.08081244
OOT009494,0,0.031094611
OOT009495,0,0.168162981
OOT009496,0,0.06105491
OOT009497,1,0.059014071
OOT009498,0,0.055426774
OOT009499,0,0.102363326
OOT009500,1,0.056653451
OOT009501,0,0.045635897
OOT009502,0,0.05650304
OOT009503,0,0.055460595
OOT009504,0,0.046004661
OOT009505,0,0.051989936
OOT009506,0,0.041694553
OOT009507,0,0.050100734
OOT009508,0,0.166365431
OOT009509,0,0.050203657
OOT009510,0,0.044965116
OOT009511,0,0.084589362
OOT009512,0,0.056533374
OOT009513,1,0.035133141
OOT009514,0,0.071747905
OOT009515,0,0.038784193
OOT009516,0,0.038571837
OOT009517,0,0.042509662
OOT009518,0,0.091727954
OOT009519,0,0.145139456
OOT009520,0,0.0450287
OOT009521,0,0.074312077
OOT009522,0,0.052865964
OOT009523,0,0.065453918
OOT009524,0,0.063308046
OOT009525,0,0.041618409
OOT009526,1,0.031970157
OOT009527,0,0.033080462
OOT009528,0,0.058147553
OOT009529,0,0.057204183
OOT009530,0,0.056326761
OOT009531,0,0.047223727
OOT009532,0,0.056131984
OOT009533,1,0.113424361
OOT009534,0,0.049617092
OOT009535,1,0.058896024
OOT009536,0,0.060574004
OOT009537,0,0.031486686
OOT009538,0,0.059885273
OOT009539,0,0.121285527
OOT009540,1,0.039675642
OOT009541,0,0.096468036
OOT009542,0,0.046284898
OOT009543,0,0.074702718
OOT009544,0,0.02903847
OOT009545,0,0.034925544
OOT009546,0,0.071974707
OOT009547,0,0.038844909
OOT009548,0,0.066382862
OOT009549,1,0.061460484
OOT009550,0,0.036488525
OOT009551,0,0.032403467
OOT009552,1,0.052248663
OOT009553,0,0.051782711
OOT009554,0,0.066505505
OOT009555,0,0.092877502
OOT009556,0,0.062779084
OOT009557,0,0.063171144
OOT009558,0,0.042828468
OOT009559,0,0.087982975
OOT009560,0,0.050333175
OOT009561,1,0.044989914
OOT009562,0,0.175825633
OOT009563,1,0.03011634
OOT009564,0,0.110932051
OOT009565,0,0.213972701
OOT009566,0,0.050744189
OOT009567,0,0.073898981
OOT009568,1,0.043654334
OOT009569,0,0.034254807
OOT009570,0,0.039782268
OOT009571,0,0.072489604
OOT009572,0,0.035286949
OOT009573,1,0.031188574
OOT009574,0,0.057833253
OOT009575,0,0.037532397
OOT009576,0,0.039663011
OOT009577,0,0.049655263
OOT009578,0,0.039997003
OOT009579,0,0.132307696
OOT009580,0,0.034387272
OOT009581,0,0.041819521
OOT009582,0,0.162675646
OOT009583,1,0.07320021
OOT009584,0,0.110265236
OOT009585,0,0.094993876
OOT009586,1,0.12010919
OOT009587,0,0.055232982
OOT009588,0,0.056566691
OOT009589,0,0.033036113
OOT009590,1,0.172873007
OOT009591,0,0.034869696
OOT009592,0,0.057445006
OOT009593,0,0.049135506
OOT009594,0,0.03429936
OOT009595,1,0.04444883
OOT009596,0,0.099830426
OOT009597,0,0.03714769
OOT009598,0,0.046553233
OOT009599,0,0.034753353
OOT009600,0,0.032000694
OOT009601,0,0.037822949
OOT009602,1,0.025316528
OOT009603,0,0.066823171
OOT009604,0,0.05176503
OOT009605,0,0.055626778
OOT009606,0,0.045712852
OOT009607,0,0.041061753
OOT009608,0,0.021680286
OOT009609,1,0.037538153
OOT009610,0,0.063557901
OOT009611,0,0.039981464
OOT009612,0,0.069169361
OOT009613,0,0.102116644
OOT009614,0,0.048063345
OOT009615,1,0.081614052
OOT009616,0,0.05270836
OOT009617,0,0.14981829
OOT009618,1,0.044859285
OOT009619,0,0.047257841
OOT009620,0,0.07260686
OOT009621,0,0.05413091
OOT009622,0,0.038295934
OOT009623,0,0.025039658
OOT009624,1,0.050432288
OOT009625,0,0.045059804
OOT009626,0,0.02804893
OOT009627,0,0.069283801
OOT009628,0,0.043072178
OOT009629,0,0.044618043
OOT009630,0,0.0642147
OOT009631,0,0.043478757
OOT009632,0,0.053705766
OOT009633,0,0.035896589
OOT009634,0,0.099442823
OOT009635,0,0.046481442
OOT009636,0,0.070008037
OOT009637,0,0.03381864
OOT009638,0,0.054697292
OOT009639,0,0.041393601
OOT009640,0,0.0323904
OOT009641,0,0.043671122
OOT009642,0,0.041688558
OOT009643,0,0.034427041
OOT009644,0,0.059395117
OOT009645,0,0.033764933
OOT009646,0,0.059461951
OOT009647,0,0.039617791
OOT009648,0,0.112643351
OOT009649,0,0.036650128
OOT009650,0,0.148781651
OOT009651,0,0.044163481
OOT009652,0,0.058313416
OOT009653,0,0.080301466
OOT009654,0,0.029369878
OOT009655,0,0.081655761
OOT009656,0,0.05265027
OOT009657,0,0.071913629
OOT009658,0,0.055956367
OOT009659,0,0.046565165
OOT009660,0,0.054455861
OOT009661,0,0.074663685
OOT009662,0,0.020313712
OOT009663,1,0.049585013
OOT009664,0,0.03506942
OOT009665,0,0.046610569
OOT009666,0,0.054964052
OOT009667,0,0.059101398
OOT009668,0,0.062316277
OOT009669,0,0.02844141
OOT009670,0,0.064712213
OOT009671,0,0.025784701
OOT009672,0,0.087729022
OOT009673,0,0.032732023
OOT009674,0,0.070246881
OOT009675,0,0.039525773
OOT009676,1,0.086321587
OOT009677,0,0.036678885
OOT009678,0,0.040878127
OOT009679,0,0.060634311
OOT009680,0,0.042584495
OOT009681,0,0.071939139
OOT009682,0,0.072351376
OOT009683,0,0.036693705
OOT009684,0,0.020250488
OOT009685,0,0.05879791
OOT009686,0,0.050037667
OOT009687,0,0.059095798
OOT009688,0,0.04584326
OOT009689,0,0.047741779
OOT009690,0,0.039754967
OOT009691,0,0.027769382
OOT009692,0,0.038443606
OOT009693,0,0.067787598
OOT009694,0,0.09499121
OOT009695,0,0.050079636
OOT009696,0,0.047411657
OOT009697,0,0.33092295
OOT009698,0,0.01909608
OOT009699,0,0.051613236
OOT009700,0,0.036039698
OOT009701,0,0.030247494
OOT009702,0,0.037492839
OOT009703,0,0.045854299
OOT009704,0,0.059286741
OOT009705,0,0.075709884
OOT009706,0,0.167626581
OOT009707,0,0.040215737
OOT009708,0,0.074979281
OOT009709,0,0.052099867
OOT009710,0,0.05881166
